sp500,DGS10
0.001914944758089,0.03
0.0017162011543107,-0.04
-0.0114043827049014,-0.09
0.0018472444789689,-0.07
-0.0098162905759991,-0.02
-0.0055235724483076,-0.01
0.0015062095851541,-0.0
-0.0121067887769873,0.06
-0.0016025531422445,-0.01
-0.0088978101041839,0.08
0.0102906371922407,-0.06
-0.0105398442576424,0.25
0.0023083377504189,0.14
-0.009295619791791,-0.06
0.0066783315559707,-0.09
0.0054816256066638,-0.04
0.0134924328118871,-0.13
0.0080056119072308,-0.07
-0.0192191967758808,-0.04
0.0069676998341601,-0.04
0.0088099762535017,0.12
0.0032089539289033,-0.08
0.0066201096125737,-0.03
-0.012031186088398,0.1
0.0031217792342225,0.03
-0.0120084393968208,-0.02
0.0053457987219744,-0.02
0.0104597869454541,0.02
0.0065908378296057,0.05
-0.0015702260470771,-0.13
0.0061584459196004,-0.01
0.0091460293779279,0.06
0.0144013164052969,0.07
0.0070626534724746,0.04
-0.0001107155287967,-0.04
0.0075305390498524,-0.08
0.0066974837085447,-0.04
0.0074874545859338,0.08
0.0063807040700631,0.06
-0.0019526456726935,0.03
-0.005976058076414,-0.01
-0.0263002628156842,-0.03
-0.0018991100769886,0.07
-0.0174322056865093,-0.01
-0.0041770124892593,-0.0
-0.0004596746021629,-0.04
0.0090882206490552,-0.09
-0.0109318424254755,-0.09
0.0102338968146795,-0.01
-0.0072095091871636,-0.13
0.061744775550526,-0.01
-0.003473717549318,-0.05
-0.011442437960432,-0.02
0.0016971573525709,0.08
0.0001758522989302,0.03
-0.0040888102431423,0.01
-0.0135235481047227,-0.1
-0.0015054278047649,-0.03
-0.0118103279415596,0.05
-0.0005276580597223,0.03
0.003324796790677,0.06
-0.0029412814427973,0.13
0.0058203100216165,0.07
-0.0084893164431296,-0.08
-0.0163607805248912,0.02
0.0036949809213186,-0.0
0.0103042696539232,-0.01
0.0050067040858963,0.13
-0.0044345721565029,-0.03
0.018738811364301,-0.03
0.015865342548003,0.0
0.0005083559822517,0.04
0.0002483324821032,0.02
0.0085927971890813,-0.08
-0.0261908219202842,-0.08
-0.0244666679060049,0.14
-0.0117921812231454,0.01
-0.0072260329982104,0.17
-0.0476880010185762,-0.07
-0.0082574966699748,-0.02
-0.0126530475122722,-0.05
-0.0080104086394388,-0.02
-0.0675672920009538,-0.14
0.0131970363549389,-0.1
0.0687358347545462,-0.01
-0.0256830352513886,-0.02
-0.0224455934022446,0.0
-0.0200297433501164,-0.01
-0.0092335825961435,0.08
0.0127782015991733,0.01
0.0136797476011638,-0.07
-0.002072861170869,0.07
0.0014206860148716,-0.04
0.010956791481181,-0.02
0.001330491722468,0.03
-0.0198027923435578,0.08
-0.0042883466911661,0.05
-0.0178887532290781,-0.02
-0.0208874369108892,-0.07
-0.0103208545846117,0.05
0.0034444474550654,-0.08
-0.0107002432322659,-0.14
-0.0014879550005624,-0.09
0.0025903438010947,0.13
0.0015262598100688,0.06
0.0065132288628433,-0.04
-0.0020605879463127,0.01
0.0052317306522256,-0.02
0.0112724387039967,0.07
0.0045448461398473,-0.01
0.0094086213760014,0.12
0.0055845789352005,-0.09
0.0134621423868939,-0.06
-0.0039862058864174,0.09
-0.0021414522748565,-0.04
0.0042752534094749,-0.07
0.0046427410485131,-0.1
0.0051422707825085,-0.05
-0.0002233654646197,-0.05
-0.000260553239687,0.07
-0.0128759594292848,0.02
-0.0003761636229154,-0.05
0.0044196617957926,0.01
0.0108720732473739,-0.01
0.0031532973089449,0.08
-0.0001048881199266,0.02
-0.0047883718691249,0.06
-0.0069918081442418,0.12
-0.001158859152476,-0.07
0.006525573256095,0.0
0.0023952270383187,0.09
-0.0041427103120228,-0.07
-0.0014872859793247,0.13
0.0015573129674702,-0.02
0.0065791487583116,-0.02
0.0032673425334217,-0.01
0.0065631761488203,0.0
0.0065065460325742,0.12
0.0006899783994079,0.04
0.0018586217175565,-0.06
-0.0006399555597931,0.02
-0.0029722289753521,-0.04
0.0016374923965598,0.05
-0.0033572276688043,0.06
0.0065439465219513,-0.06
0.0043170436166728,0.03
-0.0080056151461066,0.04
-0.0109713992180636,-0.0
0.013627628440748,-0.02
-0.0053919811338166,0.05
-0.0225569090171827,0.07
-0.0028690733103295,0.06
0.0063116707935947,-0.0
0.0049427706346874,-0.04
0.0019592274452222,0.05
0.0013058338641774,0.06
-0.0035118555761898,0.03
0.002213837514221,-0.0
0.003603557604878,0.04
-0.0158289605030405,0.09
0.0099764962256807,0.05
0.0001459291397283,-0.04
0.0222268176520495,-0.05
0.0226007458890528,-0.11
-0.0094423044435022,-0.06
0.001870222391965,0.06
0.0012620998294691,-0.02
-0.0044538353495352,-0.03
-0.0127602789426416,0.09
0.0008897160943872,-0.01
-0.0117576030604516,0.04
0.0139307919290338,-0.01
-0.0046371620735102,0.13
-0.0035989968989388,0.01
-0.0056408729298683,0.01
-0.0031613210164601,-0.05
0.0157497158008064,0.07
0.0152044122018167,-0.0
0.0082127128705073,-0.03
-0.0116758181697996,-0.02
0.0037939127193033,0.1
0.0116983902168977,0.11
-0.0009702309727658,0.03
-0.0143289248578013,0.1
-0.0109211541352386,0.06
0.0031953056776278,0.09
-0.0029575677960043,0.01
0.0088509050001492,-0.03
0.0015659657941058,0.24
-0.0041939452670942,0.0
0.0118004448570467,-0.09
0.006158600969764,-0.04
0.0093253140561898,-0.02
-0.0010787672781497,0.03
0.0024767083851615,-0.02
0.0087728706999242,0.09
0.0005346267378549,0.04
0.0023632589101836,-0.03
-0.0038345766332385,0.07
-0.0175857836278422,0.03
-0.014242401562782,-0.0
0.0004910092190287,0.03
0.0098757588051031,-0.07
0.0142126395719893,-0.04
0.0201559550445751,-0.01
0.0033447445262203,0.02
0.0045530911430196,-0.08
-0.0014176734646449,-0.06
0.0078662450982451,-0.06
-0.0037066042123507,-0.01
-0.0011226532622424,-0.03
0.0033391182974229,0.05
-0.0036091893666776,0.06
0.0155042920164819,0.08
0.0047526878726325,0.02
0.001900134350297,-0.04
0.0005280334409478,-0.0
-5.547482782036967e-05,0.06
-0.0005777422553897,0.07
-0.0054471582323587,0.05
0.0034903439928965,-0.01
-0.0029978521868597,0.08
-0.000671129632494,0.05
-0.0079113871808641,-0.07
0.006036935477849,-0.04
4.60025307507661e-05,-0.01
9.834373905680998e-05,0.07
0.0052385128282043,-0.07
-0.0018333290359063,0.04
0.0104247178256546,0.02
0.0009632368817115,-0.06
-0.0042903011751235,0.05
-0.005522856252575,-0.03
-0.0031870658531622,0.0
-0.0087486303869633,-0.03
-0.0025202848267535,0.07
0.0061690765417834,0.07
0.0010728928778355,0.05
0.0056194527349243,0.05
-0.0021455220034432,-0.02
0.0078368840333708,0.01
0.0008518552106155,0.04
0.0009930657030722,0.04
0.0039125118487618,-0.11
-0.0028668409487557,-0.07
-0.0034895175110725,-0.01
-0.0005362047279909,0.07
0.0038277793218324,0.01
-0.0071814097916679,0.0
0.0013278650010719,0.03
-0.0057036373198812,-0.07
0.0010205821592657,-0.01
0.0066208363333651,0.02
